品名：大白菜,最低价：0.7,最高价：0.9,平均价：0.8,产地：冀,单位：斤,发布时间：2022-05-01 00:00:00
品名：多宝鱼,最低价：28.0,最高价：29.0,平均价：28.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：黄花鱼,最低价：15.0,最高价：15.0,平均价：15.0,产地：国产,单位：斤,发布时间：2022-05-01 00:00:00
品名：黄花鱼,最低价：16.0,最高价：16.0,平均价：16.0,产地：国产,单位：斤,发布时间：2022-05-01 00:00:00
品名：黄花鱼,最低价：16.0,最高价：17.0,平均价：16.5,产地：国产,单位：斤,发布时间：2022-05-01 00:00:00
品名：平鱼,最低价：6.0,最高价：7.0,平均价：6.5,产地：国产,单位：斤,发布时间：2022-05-01 00:00:00
品名：平鱼,最低价：12.0,最高价：15.0,平均价：13.5,产地：国产,单位：斤,发布时间：2022-05-01 00:00:00
品名：平鱼,最低价：22.0,最高价：24.0,平均价：23.0,产地：国产,单位：斤,发布时间：2022-05-01 00:00:00
品名：平鱼,最低价：36.0,最高价：37.0,平均价：36.5,产地：国产,单位：斤,发布时间：2022-05-01 00:00:00
品名：鱿鱼,最低价：14.0,最高价：14.0,平均价：14.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：鱿鱼,最低价：20.0,最高价：20.0,平均价：20.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：海鲈鱼,最低价：12.0,最高价：12.5,平均价：12.25,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：墨鱼,最低价：23.0,最高价：23.0,平均价：23.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：金鲳鱼,最低价：16.0,最高价：17.0,平均价：16.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：金鲳鱼,最低价：17.0,最高价：18.0,平均价：17.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：白虾,最低价：20.0,最高价：25.0,平均价：22.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：白虾（笼装）,最低价：43.0,最高价：45.0,平均价：44.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：白虾（笼装）,最低价：40.0,最高价：41.0,平均价：40.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：茭白,最低价：4.5,最高价：5.0,平均价：4.75,产地：粤,单位：斤,发布时间：2022-05-01 00:00:00
品名：荸荠,最低价：2.5,最高价：2.8,平均价：2.65,产地：徽,单位：斤,发布时间：2022-05-01 00:00:00
品名：芋头,最低价：2.0,最高价：2.6,平均价：2.3,产地：鲁,单位：斤,发布时间：2022-05-01 00:00:00
品名：姜,最低价：1.0,最高价：2.6,平均价：1.8,产地：冀鲁,单位：斤,发布时间：2022-05-01 00:00:00
品名：大蒜,最低价：2.5,最高价：4.0,平均价：3.25,产地：豫苏鲁,单位：斤,发布时间：2022-05-01 00:00:00
品名：大蒜,最低价：1.6,最高价：2.3,平均价：1.95,产地：豫云,单位：斤,发布时间：2022-05-01 00:00:00
品名：蒜米,最低价：2.5,最高价：3.5,平均价：3.0,产地：鲁,单位：斤,发布时间：2022-05-01 00:00:00
品名：大葱,最低价：1.0,最高价：1.5,平均价：1.25,产地：闽沪鲁,单位：斤,发布时间：2022-05-01 00:00:00
品名：小葱,最低价：1.8,最高价：2.2,平均价：2.0,产地：豫,单位：斤,发布时间：2022-05-01 00:00:00
品名：蒜苗,最低价：2.5,最高价：5.5,平均价：4.0,产地：苏豫,单位：斤,发布时间：2022-05-01 00:00:00
品名：蒜黄,最低价：3.5,最高价：3.8,平均价：3.65,产地：冀,单位：斤,发布时间：2022-05-01 00:00:00
品名：青蒜,最低价：1.3,最高价：1.6,平均价：1.45,产地：鲁苏,单位：斤,发布时间：2022-05-01 00:00:00
品名：平菇,最低价：4.0,最高价：5.5,平均价：4.75,产地：京,单位：斤,发布时间：2022-05-01 00:00:00
品名：香菇,最低价：3.5,最高价：5.5,平均价：4.5,产地：冀,单位：斤,发布时间：2022-05-01 00:00:00
品名：白玉菇,最低价：2.0,最高价：3.0,平均价：2.5,产地：京,单位：斤,发布时间：2022-05-01 00:00:00
品名：口蘑,最低价：6.5,最高价：7.0,平均价：6.75,产地：豫,单位：斤,发布时间：2022-05-01 00:00:00
品名：杏鲍菇,最低价：2.0,最高价：2.5,平均价：2.25,产地：苏,单位：斤,发布时间：2022-05-01 00:00:00
品名：金针菇,最低价：2.5,最高价：3.0,平均价：2.75,产地：辽,单位：斤,发布时间：2022-05-01 00:00:00
品名：椰青,最低价：6.0,最高价：7.0,平均价：6.5,产地：,单位：个,发布时间：2022-05-01 00:00:00
品名：菠萝,最低价：1.5,最高价：2.5,平均价：2.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：杭椒,最低价：3.0,最高价：4.0,平均价：3.5,产地：鲁,单位：斤,发布时间：2022-05-01 00:00:00
品名：小米椒,最低价：16.0,最高价：17.0,平均价：16.5,产地：云,单位：斤,发布时间：2022-05-01 00:00:00
品名：彩椒,最低价：5.0,最高价：6.0,平均价：5.5,产地：鲁冀,单位：斤,发布时间：2022-05-01 00:00:00
品名：白萝卜,最低价：0.5,最高价：0.8,平均价：0.65,产地：川冀,单位：斤,发布时间：2022-05-01 00:00:00
品名：心里美,最低价：1.5,最高价：1.6,平均价：1.55,产地：冀,单位：斤,发布时间：2022-05-01 00:00:00
品名：卞萝卜,最低价：1.4,最高价：1.5,平均价：1.45,产地：冀鲁,单位：斤,发布时间：2022-05-01 00:00:00
品名：青萝卜,最低价：1.8,最高价：2.0,平均价：1.9,产地：津鲁,单位：斤,发布时间：2022-05-01 00:00:00
品名：青萝卜,最低价：0.8,最高价：1.5,平均价：1.15,产地：津鲁冀,单位：斤,发布时间：2022-05-01 00:00:00
品名：胡萝卜,最低价：1.0,最高价：1.7,平均价：1.35,产地：鲁闽,单位：斤,发布时间：2022-05-01 00:00:00
品名：胡萝卜,最低价：1.4,最高价：1.6,平均价：1.5,产地：鲁闽,单位：斤,发布时间：2022-05-01 00:00:00
品名：土豆,最低价：0.9,最高价：1.2,平均价：1.05,产地：冀,单位：斤,发布时间：2022-05-01 00:00:00
品名：土豆,最低价：1.2,最高价：1.8,平均价：1.5,产地：云桂鲁,单位：斤,发布时间：2022-05-01 00:00:00
品名：葱头,最低价：2.0,最高价：2.3,平均价：2.15,产地：甘,单位：斤,发布时间：2022-05-01 00:00:00
品名：葱头,最低价：1.3,最高价：1.6,平均价：1.45,产地：云,单位：斤,发布时间：2022-05-01 00:00:00
品名：山药,最低价：4.5,最高价：5.0,平均价：4.75,产地：冀,单位：斤,发布时间：2022-05-01 00:00:00
品名：山药,最低价：6.5,最高价：8.0,平均价：7.25,产地：豫冀,单位：斤,发布时间：2022-05-01 00:00:00
品名：莲藕,最低价：3.5,最高价：4.0,平均价：3.75,产地：津苏,单位：斤,发布时间：2022-05-01 00:00:00
品名：红薯,最低价：2.3,最高价：2.5,平均价：2.4,产地：冀,单位：斤,发布时间：2022-05-01 00:00:00
品名：红薯,最低价：3.4,最高价：3.6,平均价：3.5,产地：冀,单位：斤,发布时间：2022-05-01 00:00:00
品名：紫薯,最低价：3.5,最高价：4.0,平均价：3.75,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：琵琶虾,最低价：30.0,最高价：40.0,平均价：35.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：小龙虾,最低价：18.0,最高价：28.0,平均价：23.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：鲍鱼,最低价：11.0,最高价：12.0,平均价：11.5,产地：,单位：个,发布时间：2022-05-01 00:00:00
品名：鲍鱼,最低价：7.0,最高价：9.0,平均价：8.0,产地：,单位：个,发布时间：2022-05-01 00:00:00
品名：鲍鱼,最低价：5.0,最高价：6.0,平均价：5.5,产地：,单位：个,发布时间：2022-05-01 00:00:00
品名：扇贝,最低价：48.0,最高价：48.0,平均价：48.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：扇贝,最低价：28.0,最高价：30.0,平均价：29.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：扇贝,最低价：28.0,最高价：28.0,平均价：28.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：小红扇贝,最低价：6.0,最高价：8.0,平均价：7.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：钉螺,最低价：7.0,最高价：8.0,平均价：7.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：海螺,最低价：17.0,最高价：20.0,平均价：18.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：海螺,最低价：22.0,最高价：27.0,平均价：24.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：海螺,最低价：33.0,最高价：36.0,平均价：34.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：竹节蛏,最低价：23.0,最高价：25.0,平均价：24.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：蛏子,最低价：15.0,最高价：15.0,平均价：15.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：海虹,最低价：8.0,最高价：8.0,平均价：8.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：带子,最低价：16.0,最高价：16.0,平均价：16.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：生蚝,最低价：12.0,最高价：12.0,平均价：12.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：生蚝,最低价：14.0,最高价：14.0,平均价：14.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：黄蚬子,最低价：19.0,最高价：20.0,平均价：19.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：文蛤,最低价：13.0,最高价：13.0,平均价：13.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：白蛤,最低价：8.0,最高价：8.0,平均价：8.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：青蛤,最低价：13.0,最高价：14.0,平均价：13.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：花蛤,最低价：6.0,最高价：7.0,平均价：6.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：花蛤,最低价：9.0,最高价：9.0,平均价：9.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：毛钳,最低价：7.0,最高价：8.0,平均价：7.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：田螺,最低价：3.5,最高价：3.8,平均价：3.65,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：猫眼螺,最低价：15.0,最高价：17.0,平均价：16.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：甲鱼,最低价：48.0,最高价：50.0,平均价：49.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：甲鱼,最低价：36.0,最高价：37.0,平均价：36.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：蚕蛹,最低价：36.0,最高价：36.0,平均价：36.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：牛蛙,最低价：11.0,最高价：11.0,平均价：11.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：海蜇头,最低价：6.0,最高价：8.0,平均价：7.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：海蜇皮,最低价：10.0,最高价：11.0,平均价：10.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：海蜇丝,最低价：6.0,最高价：7.0,平均价：6.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：大白菜,最低价：0.6,最高价：0.9,平均价：0.75,产地：冀,单位：斤,发布时间：2022-04-30 00:00:00
品名：娃娃菜,最低价：1.0,最高价：1.1,平均价：1.05,产地：豫,单位：斤,发布时间：2022-04-30 00:00:00
品名：小白菜,最低价：0.6,最高价：0.8,平均价：0.7,产地：冀,单位：斤,发布时间：2022-04-30 00:00:00
品名：圆白菜,最低价：0.9,最高价：1.0,平均价：0.95,产地：冀鲁,单位：斤,发布时间：2022-04-30 00:00:00
品名：圆白菜,最低价：0.5,最高价：0.7,平均价：0.6,产地：苏,单位：斤,发布时间：2022-04-30 00:00:00
品名：牛板筋,最低价：36.0,最高价：37.0,平均价：36.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：牛尾,最低价：33.0,最高价：35.0,平均价：34.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：牛百叶,最低价：55.0,最高价：55.0,平均价：55.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：牛上脑,最低价：34.0,最高价：35.0,平均价：34.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：整羊,最低价：23.0,最高价：26.0,平均价：24.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：去骨羊前腿,最低价：34.0,最高价：35.0,平均价：34.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：去骨羊后腿,最低价：34.0,最高价：35.0,平均价：34.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：羊腰窝,最低价：32.0,最高价：32.0,平均价：32.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：羊肉片,最低价：36.0,最高价：38.0,平均价：37.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：羊腰子,最低价：15.0,最高价：15.0,平均价：15.0,产地：,单位：个,发布时间：2022-05-01 00:00:00
品名：羊蝎子,最低价：12.0,最高价：15.0,平均价：13.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：羊蝎子,最低价：25.0,最高价：26.0,平均价：25.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：羊排骨,最低价：25.0,最高价：25.0,平均价：25.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：羊尾巴油,最低价：8.0,最高价：8.5,平均价：8.25,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：羊小腿,最低价：22.0,最高价：22.0,平均价：22.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：羊腱子肉,最低价：35.0,最高价：36.0,平均价：35.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：羊上脑,最低价：34.0,最高价：35.0,平均价：34.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：羊骨头,最低价：11.0,最高价：12.0,平均价：11.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：羊腩,最低价：25.0,最高价：26.0,平均价：25.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：羊里脊,最低价：34.0,最高价：35.0,平均价：34.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：护心肉,最低价：11.0,最高价：11.0,平均价：11.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：前肘,最低价：8.0,最高价：9.0,平均价：8.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：后肘（带骨）,最低价：7.0,最高价：8.5,平均价：7.75,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：后肘（去骨）,最低价：8.5,最高价：8.5,平均价：8.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：猪尾巴,最低价：40.0,最高价：45.0,平均价：42.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：猪蹄,最低价：21.0,最高价：21.0,平均价：21.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：纯排骨,最低价：21.0,最高价：25.0,平均价：23.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：纯腔骨,最低价：7.0,最高价：9.0,平均价：8.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：腔排骨,最低价：13.0,最高价：14.0,平均价：13.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：梅花骨,最低价：9.0,最高价：10.0,平均价：9.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：棒骨,最低价：8.0,最高价：10.0,平均价：9.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：猪头,最低价：8.0,最高价：8.0,平均价：8.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：猪口条,最低价：14.0,最高价：14.0,平均价：14.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：猪耳,最低价：26.0,最高价：26.0,平均价：26.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：猪脑,最低价：25.0,最高价：27.0,平均价：26.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：猪肚,最低价：21.0,最高价：21.0,平均价：21.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：猪板油,最低价：5.0,最高价：6.0,平均价：5.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：肥膘肉,最低价：5.0,最高价：6.0,平均价：5.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：猪腰子,最低价：12.0,最高价：13.0,平均价：12.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：猪心,最低价：7.0,最高价：7.5,平均价：7.25,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：红灯,最低价：16.0,最高价：22.0,平均价：19.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：佳红,最低价：60.0,最高价：120.0,平均价：90.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：美早,最低价：20.0,最高价：50.0,平均价：35.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：布鲁克斯,最低价：24.0,最高价：27.0,平均价：25.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：先锋,最低价：18.0,最高价：25.0,平均价：21.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：沙蜜托,最低价：18.0,最高价：25.0,平均价：21.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：白条猪,最低价：9.5,最高价：9.5,平均价：9.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：白条猪,最低价：8.0,最高价：8.0,平均价：8.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：前臀尖,最低价：8.5,最高价：9.5,平均价：9.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：前臀尖,最低价：7.5,最高价：8.5,平均价：8.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：后臀尖,最低价：8.5,最高价：9.5,平均价：9.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：后臀尖,最低价：7.5,最高价：8.5,平均价：8.0,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：五花肉,最低价：12.0,最高价：13.0,平均价：12.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：五花肉,最低价：11.0,最高价：12.0,平均价：11.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：五花头,最低价：8.0,最高价：9.0,平均价：8.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：纯通脊,最低价：12.0,最高价：13.0,平均价：12.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：通脊,最低价：9.0,最高价：9.5,平均价：9.25,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：小里脊,最低价：13.0,最高价：14.0,平均价：13.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：梅花肉,最低价：11.0,最高价：12.0,平均价：11.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
品名：纯瘦肉,最低价：9.0,最高价：10.0,平均价：9.5,产地：,单位：斤,发布时间：2022-05-01 00:00:00
